,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Balcony,Furnished,Surface of living-room,Elevator,Terrace,Surface terrace,Garden,Surface garden,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,State of the property_New,State of the property_To be renovated,Type of property_house,Subtype of property_apartment,Subtype of property_villa
2592,2,599000,5.0,236.0,2,0,0,69.12340653847819,0,1,18.0,1,751.2013944139395,0,0,0,0,1,0,1
2593,2,459000,3.0,150.0,1,0,0,31.0,0,1,18.0,0,477.4585133986904,0,0,0,0,1,0,1
2594,2,340000,3.0,115.0,1,0,0,11.0,0,0,0.0,0,366.051526938996,0,0,0,1,1,0,0
2595,2,285000,2.0,100.0,1,0,0,27.0,0,0,0.0,0,318.3056755991269,0,0,0,1,1,0,0
2596,2,295000,2.0,113.0,2,0,0,40.0,1,0,0.0,0,359.68541342701343,0,0,0,0,0,1,0
2597,2,495000,2.0,398.0,1,0,0,18.0,0,0,0.0,0,1266.856588884525,0,0,0,0,1,0,0
2598,2,300000,3.0,100.0,1,0,0,30.0,0,1,32.0,0,318.3056755991269,0,0,0,0,1,0,0
2599,2,149500,1.0,51.0,1,0,0,18.0,1,0,0.0,0,162.33589455555477,0,0,0,0,0,1,0
2600,2,480000,4.0,300.0,2,0,0,45.0,1,1,14.0,0,954.9170267973808,0,0,0,0,0,0,0
2601,2,545000,4.0,187.0,2,0,0,54.771512808031446,0,0,0.0,0,595.2316133703673,0,0,0,0,1,0,1
2602,2,215000,2.0,85.0,1,0,0,25.0,0,1,8.0,0,270.5598242592579,0,0,0,0,0,1,0
2603,2,429000,3.0,162.0,2,0,0,34.0,0,1,21.0,0,515.6551944705856,0,0,0,0,1,0,0
2604,2,275000,2.0,100.0,1,0,0,38.0,0,1,4.0,0,318.3056755991269,0,0,0,0,0,1,0
2605,2,179000,1.0,65.0,1,0,0,24.0,0,1,4.0,0,206.8986891394325,0,0,0,1,0,1,0
2606,2,265000,2.0,105.0,1,0,0,37.0,1,1,6.0,0,334.2209593790833,0,0,0,0,0,1,0
2607,2,259000,2.0,92.0,1,0,0,31.0,0,1,4.0,0,292.8412215511968,0,0,0,0,0,1,0
2608,2,557000,4.0,271.0,1,0,0,57.0,0,1,24.0,0,862.608380873634,0,0,0,0,1,0,1
2609,2,450000,3.0,136.0,2,0,0,34.0,1,1,8.0,0,432.8957188148126,0,0,0,0,0,0,0
2610,2,289000,2.0,95.0,1,0,0,27.825100089641644,0,0,0.0,0,302.3903918191706,0,0,0,0,0,1,0
2611,2,345000,2.0,110.0,1,0,0,40.0,1,1,33.0,0,350.1362431590396,0,0,0,0,0,1,0
2612,2,449000,3.0,162.0,1,0,0,48.0,1,1,19.0,0,515.6551944705856,0,0,0,0,0,0,0
2613,2,249000,1.0,73.0,1,0,0,21.381392700461475,1,1,15.0,0,232.36314318736265,0,0,1,0,0,0,0
2614,2,349000,3.0,121.0,1,0,0,35.44039064049094,0,1,26.0,0,385.1498674749436,0,0,1,0,0,0,0
2615,2,599000,5.0,279.0,2,0,0,23.0,0,0,0.0,1,888.0728349215641,0,0,0,0,1,0,1
2616,2,395000,3.0,180.0,2,0,0,52.72124227511048,0,0,0.0,0,572.9502160784284,0,0,0,0,1,0,0
2617,2,349000,3.0,165.0,1,0,0,26.0,0,0,0.0,1,525.2043647385594,0,0,0,1,1,0,0
2618,2,320000,3.0,163.0,1,0,0,14.0,0,0,0.0,0,518.8382512265769,0,0,0,1,1,0,0
2619,2,399000,2.0,130.0,1,0,0,18.0,0,1,21.0,1,140.0,0,0,0,0,1,0,0
2620,2,519000,3.0,160.0,1,0,0,46.86332646676488,0,0,0.0,0,509.2890809586031,0,0,0,0,1,0,0
2621,2,549000,4.0,180.0,1,0,0,34.0,0,0,0.0,0,572.9502160784284,0,0,0,0,1,0,0
2622,2,550000,1.0,171.0,1,0,0,50.08518016135496,1,1,20.0,0,544.302705274507,0,0,1,0,1,0,0
2623,2,430000,3.0,133.0,1,0,0,16.0,0,1,11.0,1,36.0,0,0,0,0,1,0,0
2624,2,309000,3.0,160.0,2,0,0,46.86332646676488,0,1,29.0,0,509.2890809586031,0,0,0,0,1,0,0
2625,2,445000,6.0,216.0,1,0,0,33.0,0,1,60.0,0,687.5402592941142,0,0,0,1,1,0,0
2626,2,388000,3.0,180.0,1,0,0,25.0,0,1,10.0,0,572.9502160784284,0,0,0,0,1,0,0
2627,2,525000,3.0,169.0,1,0,0,35.0,0,1,24.0,0,537.9365917625245,0,0,0,0,1,0,0
2628,2,445000,3.0,140.0,1,0,0,30.0,0,1,18.0,0,445.6279458387777,0,0,0,0,1,0,0
2629,2,365000,3.0,180.0,1,0,0,35.0,0,0,0.0,1,242.0,0,0,1,0,1,0,0
2630,2,349000,3.0,157.0,1,0,0,31.0,0,1,20.0,1,200.0,0,0,0,0,1,0,0
2631,2,292000,2.0,139.0,1,0,0,47.0,0,1,5.0,1,34.0,0,0,1,0,1,0,0
2632,2,299000,2.0,102.0,1,0,0,37.0,1,1,7.0,0,324.6717891111095,0,0,0,0,0,1,0
2633,2,125000,1.0,50.0,1,0,0,19.0,1,0,0.0,0,159.15283779956346,0,1,0,1,0,1,0
2634,2,550000,1.0,171.0,1,0,0,50.08518016135496,1,1,20.0,0,544.302705274507,0,0,1,0,0,1,0
2635,2,250000,2.0,93.0,1,0,0,35.0,0,1,9.0,0,296.024278307188,0,0,0,0,0,1,0
2636,2,284240,2.0,76.0,1,0,0,22.260080071713315,1,1,16.0,0,241.9123134553365,0,0,1,0,0,1,0
2637,2,286650,1.0,74.0,1,0,0,21.674288490878755,1,1,15.0,0,235.5461999433539,0,0,1,0,0,1,0
2638,2,291725,1.0,76.0,1,0,0,22.260080071713315,1,1,15.0,0,241.9123134553365,0,0,1,0,0,1,0
2639,2,261800,1.0,69.0,1,0,0,20.20980953879236,1,1,16.0,0,219.6309161633976,0,0,1,0,0,1,0
2640,2,364000,2.0,115.0,1,0,0,26.0,1,0,0.0,0,366.051526938996,0,0,0,0,0,1,0
2641,2,315000,2.0,117.0,1,0,0,34.26880747882181,0,0,0.0,0,372.4176404509785,0,0,0,0,0,1,0
2642,2,345000,2.0,102.0,1,0,0,36.0,1,1,10.0,0,324.6717891111095,0,0,0,0,0,1,0
2643,2,261800,1.0,69.0,1,0,0,20.20980953879236,0,1,16.0,0,219.6309161633976,0,0,1,0,0,1,0
2644,2,284240,2.0,75.0,1,0,0,21.967184281296035,0,1,16.0,0,238.7292566993452,0,0,1,0,0,1,0
2645,2,480000,3.0,140.0,2,0,0,41.00541065841927,0,1,29.0,0,445.6279458387777,0,0,1,0,0,1,0
2646,2,205000,1.0,58.0,1,0,0,28.0,0,1,9.0,0,184.6172918474936,0,0,1,0,0,1,0
2647,2,321000,2.0,92.0,2,0,0,42.0,0,1,24.0,1,15.0,0,0,1,0,0,1,0
2648,2,255000,2.0,106.0,1,0,0,41.0,0,0,0.0,0,337.4040161350745,0,0,0,0,0,1,0
2649,2,239000,2.0,145.0,1,0,0,37.0,0,0,0.0,0,461.543229618734,1,0,0,0,0,1,0
2650,2,269000,2.0,98.0,1,0,0,32.0,0,0,0.0,0,311.9395620871444,0,0,0,0,0,1,0
2651,2,388500,3.0,115.0,1,0,0,33.683015897987254,1,1,6.0,0,366.051526938996,0,0,0,0,0,1,0
2652,2,367500,2.0,100.0,1,0,0,29.289579041728047,1,1,24.0,0,318.3056755991269,0,0,0,0,0,1,0
2653,2,330750,2.0,87.0,1,0,0,25.481933766303403,1,1,16.0,0,276.9259377712404,0,0,0,0,0,1,0
2654,2,299250,2.0,80.0,1,0,0,23.43166323338244,1,1,11.0,0,254.64454047930155,0,0,0,0,0,1,0
2655,2,299250,2.0,79.0,1,0,0,23.13876744296516,1,1,9.0,0,251.46148372331027,0,0,0,0,0,1,0
2656,2,299250,1.0,79.0,1,0,0,23.13876744296516,1,1,7.0,0,251.46148372331027,0,0,0,0,0,1,0
2657,2,299250,1.0,76.0,1,0,0,22.260080071713315,1,1,20.0,0,241.9123134553365,0,0,0,0,0,1,0
2658,2,267750,1.0,67.0,1,0,0,19.6240179579578,1,1,13.0,0,213.26480265141504,0,0,0,0,0,1,0
2659,2,257250,1.0,63.0,1,0,0,18.45243479628867,1,1,16.0,0,200.53257562745,0,0,0,0,0,1,0
2660,2,234000,2.0,90.0,1,0,0,37.0,0,0,0.0,0,286.4751080392142,0,0,0,0,0,1,0
2661,2,345000,3.0,100.0,1,0,0,45.0,0,1,10.0,0,318.3056755991269,0,0,0,0,1,0,0
2662,2,285000,2.0,91.0,2,0,0,29.0,0,1,5.0,0,289.6581647952055,0,0,1,0,0,1,0
2663,2,392000,2.0,97.0,2,0,0,32.0,0,1,11.0,0,308.7565053311531,0,0,1,0,0,1,0
2664,2,236000,1.0,58.0,1,0,0,28.0,0,1,9.0,0,184.6172918474936,0,0,1,0,0,1,0
2665,2,423000,2.0,97.0,2,0,0,38.0,0,1,60.0,0,308.7565053311531,0,0,1,0,0,1,0
2666,2,338000,2.0,92.0,2,0,0,42.0,0,1,24.0,0,292.8412215511968,0,0,1,0,0,1,0
2667,2,236000,1.0,58.0,1,0,0,28.0,0,1,9.0,1,29.0,0,0,1,0,0,1,0
2668,2,270000,2.0,82.0,2,0,0,32.0,0,1,7.0,0,261.0106539912841,0,0,1,0,0,1,0
2669,2,260000,2.0,82.0,1,0,0,32.0,0,1,7.0,0,261.0106539912841,0,0,1,0,0,1,0
2670,2,286650,1.0,74.0,1,0,0,21.674288490878755,0,1,15.0,0,235.5461999433539,0,0,1,0,0,1,0
2671,2,385525,2.0,104.0,1,0,0,30.46116220339717,0,1,12.0,0,331.037902623092,0,0,1,0,0,1,0
2672,2,279000,3.0,150.0,1,0,0,32.0,0,1,16.0,0,477.4585133986904,0,0,0,0,0,0,0
2673,2,150000,3.0,192.0,1,0,0,56.235991760117855,0,0,0.0,0,611.1468971503236,0,0,0,0,0,0,0
2674,2,150000,3.0,192.0,1,0,0,56.235991760117855,0,0,0.0,0,611.1468971503236,0,0,0,0,0,1,0
2675,2,625000,3.0,185.0,2,0,0,40.0,0,1,20.0,0,588.8654998583849,0,0,0,0,1,0,1
2676,2,498635,3.0,143.0,1,0,0,41.88409802967111,0,0,0.0,0,455.1771161067515,0,0,1,0,1,0,0
2677,2,285000,2.0,83.0,2,0,0,18.0,1,0,0.0,0,264.19371074727536,0,0,0,0,0,1,0
2678,2,229750,1.0,62.0,1,0,0,18.15953900587139,1,0,0.0,0,197.34951887145868,0,0,1,0,0,1,0
2679,2,740000,5.0,257.0,2,0,0,45.0,0,0,0.0,1,818.0455862897562,0,0,0,0,1,0,1
2680,2,385000,3.0,135.0,1,0,0,26.0,0,0,0.0,1,86.0,0,0,0,0,1,0,0
2681,2,329000,4.0,154.0,1,0,0,20.0,0,0,0.0,1,144.0,0,0,0,0,1,0,0
2682,2,280000,2.0,114.0,1,0,0,36.0,1,1,6.0,0,362.8684701830047,0,0,0,0,0,0,0
2683,2,199000,2.0,78.0,1,0,0,28.0,0,0,0.0,1,65.0,0,0,0,1,0,0,0
2684,2,571485,3.0,183.0,1,0,0,53.59992964636233,0,0,0.0,0,582.4993863464023,0,0,1,0,1,0,0
2685,2,325000,3.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
2686,2,229750,1.0,62.0,1,0,0,18.15953900587139,1,1,6.0,0,197.34951887145868,0,0,0,0,0,1,0
2687,2,265000,2.0,101.0,1,0,0,23.0,1,0,0.0,0,321.4887323551182,0,0,0,0,0,1,0
2688,2,364608,2.0,110.0,2,0,0,32.21853694590085,1,1,9.0,0,350.1362431590396,0,0,0,0,0,1,0
2689,2,488193,2.0,128.0,2,0,0,37.4906611734119,1,1,25.0,0,407.43126476688246,0,0,0,0,0,1,0
2690,2,229750,1.0,62.0,1,0,0,25.0,1,1,7.0,0,197.34951887145868,0,0,1,0,0,1,0
2691,2,611000,5.0,287.0,2,0,0,84.06109184975949,0,0,0.0,0,913.5372889694944,0,0,0,0,1,0,1
2692,2,169000,1.0,60.0,1,0,0,26.0,1,1,5.0,0,190.98340535947617,0,0,0,0,0,1,0
2693,2,450000,3.0,136.0,2,0,0,34.0,1,1,8.0,0,432.8957188148126,0,0,0,0,0,0,0
2694,2,481364,2.0,144.0,2,0,0,42.17699382008839,1,1,24.0,0,458.3601728627428,0,0,1,0,0,0,0
2695,2,411631,2.0,104.0,1,0,0,30.46116220339717,0,1,12.0,0,331.037902623092,0,0,1,0,0,0,0
2696,2,480000,3.0,140.0,2,0,0,41.00541065841927,0,1,29.0,0,445.6279458387777,0,0,1,0,0,0,0
2697,2,403375,2.0,109.0,1,0,0,31.92564115548357,0,1,12.0,0,346.95318640304833,0,0,1,0,0,0,0
2698,2,286650,1.0,74.0,1,0,0,21.674288490878755,0,1,15.0,0,235.5461999433539,0,0,1,0,0,0,0
2699,2,261800,1.0,69.0,1,0,0,20.20980953879236,0,1,16.0,0,219.6309161633976,0,0,1,0,0,0,0
2700,2,291725,1.0,76.0,1,0,0,22.260080071713315,0,1,15.0,0,241.9123134553365,0,0,1,0,0,0,0
2701,2,284240,2.0,75.0,1,0,0,21.967184281296035,0,1,16.0,0,238.7292566993452,0,0,1,0,0,0,0
2702,2,379000,3.0,209.0,1,0,0,61.21522019721162,0,0,0.0,1,665.2588620021753,0,0,0,0,1,0,0
2703,2,349500,2.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
2704,2,185000,4.0,137.0,1,0,0,19.0,0,0,0.0,0,436.0787755708039,0,0,0,0,1,0,0
2705,2,445000,3.0,225.0,1,0,0,55.0,0,1,15.0,0,716.1877700980356,0,0,1,0,1,0,0
2706,2,235000,1.0,90.0,1,0,0,31.0,0,1,8.0,0,286.4751080392142,0,0,0,0,0,1,0
2707,2,318847,2.0,82.0,1,0,0,24.017454814217,0,1,12.0,0,261.0106539912841,0,0,1,0,0,1,0
2708,2,195000,2.0,75.0,1,0,0,24.0,0,0,0.0,0,238.7292566993452,0,0,0,0,0,1,0
2709,2,160000,1.0,53.0,1,0,0,21.0,0,0,0.0,0,168.70200806753726,0,0,0,0,0,1,0
2710,2,178000,1.0,53.0,1,0,0,21.0,0,0,0.0,0,168.70200806753726,0,0,0,0,0,1,0
2711,2,175000,2.0,75.0,1,0,0,24.0,0,0,0.0,0,238.7292566993452,0,0,0,0,0,1,0
2712,2,346800,3.0,98.0,1,0,0,28.703787460893487,0,1,8.0,0,311.9395620871444,0,0,1,0,0,1,0
2713,2,302457,2.0,97.0,1,0,0,28.410891670476207,1,1,6.0,0,308.7565053311531,0,0,1,0,0,1,0
2714,2,290688,2.0,98.0,1,0,0,28.703787460893487,1,1,8.0,0,311.9395620871444,0,0,1,0,0,1,0
2715,2,293794,2.0,96.0,1,0,0,28.117995880058928,1,1,6.0,0,305.5734485751618,0,0,1,0,0,1,0
2716,2,339000,3.0,105.0,2,0,0,35.0,1,1,15.0,0,334.2209593790833,0,0,0,0,0,0,0
2717,2,395000,2.0,155.0,1,0,0,40.0,0,0,0.0,0,493.3737971786467,0,0,0,0,1,0,0
2718,2,585314,3.0,190.0,1,0,0,55.65020017928329,0,0,0.0,0,604.7807836383412,0,0,1,0,1,0,0
2719,2,574828,3.0,188.0,1,0,0,55.06440859844873,0,0,0.0,0,598.4146701263586,0,0,1,0,1,0,0
2720,2,210000,2.0,85.0,1,0,0,40.0,1,1,17.0,0,270.5598242592579,0,0,0,0,0,1,0
2721,2,389055,3.0,190.0,1,0,0,55.65020017928329,0,0,0.0,0,604.7807836383412,0,0,1,0,1,0,0
2722,2,185000,2.0,85.0,1,0,0,24.0,0,0,0.0,0,270.5598242592579,0,0,0,0,0,0,0
2723,2,520000,5.0,200.0,2,0,0,35.0,0,1,28.0,0,636.6113511982538,0,0,0,0,1,0,0
2724,2,249500,2.0,109.0,1,0,0,31.92564115548357,0,0,0.0,0,346.95318640304833,0,0,0,1,1,0,0
2725,2,219000,3.0,106.0,1,0,0,35.0,1,1,19.0,0,337.4040161350745,0,0,0,0,0,1,0
2726,2,332065,3.0,395.0,1,0,0,115.6938372148258,0,0,0.0,1,1257.307418616551,0,0,1,0,1,0,0
2727,2,489000,3.0,220.0,1,0,0,52.0,0,1,13.0,0,700.2724863180792,0,0,0,0,1,0,0
2728,2,230000,2.0,95.0,1,0,0,27.825100089641644,1,0,0.0,0,302.3903918191706,0,0,0,1,0,1,0
2729,2,290000,3.0,200.0,1,0,0,58.57915808345609,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
2730,2,317000,2.0,96.0,1,0,0,28.117995880058928,1,1,6.0,0,305.5734485751618,0,0,1,0,0,0,0
2731,2,569000,4.0,272.0,2,0,0,45.0,0,1,82.0,1,1782.0,0,0,0,0,1,0,1
2732,2,589000,3.0,382.0,2,0,0,46.0,0,0,0.0,1,450.0,0,0,0,0,1,0,1
2733,2,525000,2.0,183.0,2,0,0,45.0,0,1,40.0,1,140.0,0,0,0,0,1,0,1
2734,2,549000,4.0,230.0,1,0,0,37.0,0,0,0.0,0,732.1030538779919,0,0,0,0,1,0,1
2735,2,255900,2.0,86.0,1,0,0,25.18903797588612,1,1,8.0,0,273.7428810152492,0,0,1,0,0,0,0
2736,2,209900,1.0,67.0,1,0,0,19.6240179579578,1,1,8.0,0,213.26480265141504,0,0,1,0,0,0,0
2737,2,259900,2.0,86.0,1,0,0,25.18903797588612,1,1,16.0,0,273.7428810152492,0,0,1,0,0,0,0
2738,2,289000,3.0,120.0,1,0,0,24.0,0,1,13.0,1,381.96681071895233,0,0,0,0,1,0,0
2739,2,289000,4.0,155.0,1,0,0,30.0,0,0,0.0,0,493.3737971786467,0,0,0,1,1,0,0
2740,2,425000,4.0,165.0,1,0,0,25.0,0,0,0.0,0,525.2043647385594,0,0,0,0,1,0,0
2741,2,290000,2.0,170.0,1,0,0,33.0,0,0,0.0,0,541.1196485185158,0,0,0,0,1,0,0
2742,2,375000,2.0,165.0,1,0,0,30.0,0,1,18.0,1,525.2043647385594,1,0,0,0,1,0,0
2743,2,460000,3.0,235.0,1,0,0,33.0,0,1,15.0,1,100.0,0,0,0,0,1,0,0
2744,2,199000,2.0,55.0,1,0,0,15.0,0,1,20.0,0,175.0681215795198,0,0,0,0,1,0,0
2745,2,199000,2.0,75.0,1,0,0,25.0,0,0,0.0,0,238.7292566993452,0,0,0,0,1,0,0
2746,2,379000,3.0,132.0,1,0,0,23.0,0,0,0.0,1,100.0,0,0,0,0,1,0,0
2747,2,582328,3.0,166.0,1,0,0,48.62070120926856,0,0,0.0,0,528.3874214945507,0,0,1,0,1,0,0
2748,2,597993,3.0,160.0,1,0,0,46.86332646676488,0,0,0.0,0,509.2890809586031,0,0,1,0,1,0,0
2749,2,581989,3.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,0,0,1,0,1,0,0
2750,2,261750,2.0,81.0,1,0,0,23.72455902379972,1,1,3.0,0,257.8275972352928,0,0,1,0,0,1,0
2751,2,199000,2.0,78.0,1,0,0,22.84587165254788,1,1,6.0,0,248.278426967319,0,0,1,0,0,1,0
2752,2,225000,2.0,73.0,1,0,0,21.381392700461475,0,0,0.0,0,232.36314318736265,0,0,0,0,0,1,0
2753,2,307300,2.0,108.0,1,0,0,31.63274536506629,1,1,10.0,0,343.7701296470571,0,0,1,0,0,1,0
2754,2,228000,1.0,72.0,1,0,0,21.0884969100442,1,1,14.0,0,229.1800864313714,0,0,1,0,0,1,0
2755,2,266700,2.0,90.0,1,0,0,26.36062113755524,1,1,10.0,0,286.4751080392142,0,0,1,0,0,1,0
2756,2,225000,2.0,80.0,1,1,0,23.43166323338244,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
2757,2,277900,2.0,99.0,1,0,0,45.0,1,1,11.0,0,315.1226188431357,0,0,1,0,0,1,0
2758,2,219900,1.0,67.0,1,0,0,19.6240179579578,1,1,9.0,0,213.26480265141504,0,0,1,0,0,1,0
2759,2,219900,1.0,72.0,1,0,0,21.0884969100442,1,1,7.0,0,229.1800864313714,0,0,1,0,0,1,0
2760,2,215900,1.0,67.0,1,0,0,19.6240179579578,1,1,9.0,0,213.26480265141504,0,0,1,0,0,1,0
2761,2,215900,1.0,71.0,1,0,0,20.795601119626912,1,1,7.0,0,225.9970296753801,0,0,1,0,0,1,0
2762,2,269900,2.0,85.0,1,0,0,24.89614218546884,1,1,16.0,0,270.5598242592579,0,0,1,0,0,1,0
2763,2,282900,2.0,88.0,1,0,0,25.77482955672068,1,1,16.0,0,280.1089945272317,0,0,1,0,0,1,0
2764,2,282900,2.0,94.0,1,0,0,27.532204299224365,1,1,15.0,0,299.2073350631793,0,0,1,0,0,1,0
2765,2,262900,2.0,86.0,1,0,0,25.18903797588612,1,1,7.0,0,273.7428810152492,0,0,1,0,0,1,0
2766,2,204900,1.0,64.0,1,0,0,18.74533058670595,1,1,11.0,0,203.71563238344123,0,0,1,0,0,1,0
2767,2,259900,2.0,88.0,1,0,0,25.77482955672068,1,1,6.0,0,280.1089945272317,0,0,1,0,0,1,0
2768,2,274900,2.0,94.0,1,0,0,27.532204299224365,1,1,15.0,0,299.2073350631793,0,0,1,0,0,1,0
2769,2,274900,2.0,88.0,1,0,0,25.77482955672068,1,1,16.0,0,280.1089945272317,0,0,1,0,0,1,0
2770,2,283500,2.0,94.0,1,0,0,35.0,1,1,15.0,0,299.2073350631793,0,0,1,0,0,1,0
2771,2,457040,3.0,153.0,2,0,0,53.0,0,0,0.0,0,487.0076836666642,0,0,1,0,1,0,0
2772,2,455640,3.0,154.0,2,0,0,53.0,0,0,0.0,0,490.1907404226554,0,0,1,0,1,0,0
2773,2,439000,2.0,133.0,1,0,0,35.0,1,1,19.0,0,423.3465485468388,0,0,1,0,0,0,0
2774,2,229000,2.0,75.0,1,0,0,25.0,1,0,0.0,0,238.7292566993452,0,0,0,0,0,0,0
2775,2,254950,1.0,70.0,1,0,0,28.0,1,1,7.0,0,222.81397291938885,0,0,1,0,0,1,0
2776,2,293750,2.0,82.0,1,0,0,23.0,1,1,11.0,0,261.0106539912841,0,0,1,0,0,1,0
2777,2,297750,2.0,82.0,1,0,0,23.0,1,1,11.0,0,261.0106539912841,0,0,1,0,0,1,0
2778,2,249500,1.0,70.0,1,0,0,28.0,1,1,6.0,0,222.81397291938885,0,0,1,0,0,1,0
2779,2,289500,2.0,82.0,1,0,0,23.0,1,1,9.0,0,261.0106539912841,0,0,1,0,0,1,0
2780,2,289500,2.0,82.0,1,0,0,22.0,1,1,9.0,0,261.0106539912841,0,0,1,0,0,1,0
2781,2,230000,2.0,85.0,1,0,0,31.0,1,1,4.0,0,270.5598242592579,1,0,1,0,0,1,0
2782,2,395000,3.0,101.0,2,0,0,29.0,1,0,0.0,0,321.4887323551182,0,0,0,0,0,0,0
2783,2,245000,2.0,90.0,1,0,0,35.0,0,1,20.0,0,286.4751080392142,0,0,0,0,0,0,0
2784,2,289000,2.0,85.0,1,0,0,30.0,0,1,5.0,0,270.5598242592579,0,0,0,0,0,1,0
2785,2,269000,2.0,106.0,1,0,0,33.0,0,0,0.0,0,337.4040161350745,0,0,0,0,0,1,0
2786,2,229000,2.0,74.0,1,0,0,24.0,0,0,0.0,0,235.5461999433539,0,0,0,0,0,1,0
2787,2,149000,2.0,72.0,1,0,0,31.0,1,1,6.0,0,229.1800864313714,0,0,0,0,0,1,0
2788,2,399000,3.0,159.0,1,0,0,52.0,0,1,35.0,0,506.1060242026118,0,0,0,0,1,0,0
2789,2,265000,2.0,100.0,1,0,0,17.0,0,0,0.0,1,318.3056755991269,0,0,0,0,1,0,0
2790,2,395000,3.0,140.0,1,0,0,34.0,0,0,0.0,0,445.6279458387777,0,0,0,0,1,0,0
2791,2,399995,2.0,120.0,1,0,0,35.147494850073656,0,1,13.0,0,381.96681071895233,0,0,1,0,1,0,0
2792,2,375000,3.0,125.0,1,0,0,36.61197380216006,0,0,0.0,1,61.0,0,0,1,0,1,0,0
2793,2,525000,3.0,240.0,1,0,0,50.0,0,1,20.0,0,763.9336214379047,0,0,0,0,1,0,0
2794,2,325000,3.0,115.0,1,0,0,33.683015897987254,0,0,0.0,1,65.0,1,0,0,0,1,0,0
2795,2,339000,4.0,225.0,1,0,0,65.90155284388811,0,1,23.0,1,151.0,0,0,0,1,1,0,0
2796,2,475000,3.0,150.0,1,0,0,29.0,0,0,0.0,1,290.0,0,0,0,0,1,0,0
2797,2,345000,3.0,161.0,2,0,0,47.15622225718216,0,0,0.0,1,242.0,0,0,0,0,1,0,0
2798,2,249000,4.0,160.0,1,0,0,21.0,0,0,0.0,0,509.2890809586031,0,0,0,1,1,0,0
2799,2,460629,4.0,141.0,1,0,0,41.29830644883655,0,0,0.0,0,448.811002594769,0,0,1,0,1,0,0
2800,2,289000,3.0,180.0,1,0,0,39.0,0,1,25.0,1,600.0,0,0,0,0,1,0,0
2801,2,495000,3.0,240.0,2,0,0,70.29498970014731,0,0,0.0,0,763.9336214379047,0,0,0,0,1,0,0
2802,2,345000,3.0,241.0,1,0,0,58.0,0,0,0.0,0,767.1166781938958,0,0,0,0,1,0,0
2803,2,399995,2.0,120.0,1,0,0,35.147494850073656,0,1,13.0,0,381.96681071895233,0,0,1,0,0,1,0
2804,2,375000,3.0,125.0,1,0,0,36.61197380216006,0,0,0.0,1,61.0,0,0,1,0,0,1,0
2805,2,379000,3.0,170.0,1,0,0,32.0,0,0,0.0,1,541.1196485185158,0,0,0,0,1,0,0
2806,2,510000,3.0,170.0,1,0,0,45.0,0,1,25.0,1,337.0,0,0,0,0,1,0,0
2807,2,240000,2.0,100.0,1,0,0,36.0,0,0,0.0,0,318.3056755991269,0,0,0,0,0,1,0
2808,2,349000,2.0,136.0,1,0,0,33.0,0,0,0.0,0,432.8957188148126,0,0,0,0,1,0,0
2809,2,301348,3.0,304.0,1,0,0,89.04032028685326,0,0,0.0,1,967.6492538213458,0,0,1,0,1,0,0
2810,2,387525,3.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,0,0,1,0,1,0,0
2811,2,331071,3.0,415.0,1,0,0,121.5517530231714,0,0,0.0,1,1320.9685537363766,0,0,1,0,1,0,0
2812,2,299000,3.0,135.0,1,0,0,25.0,0,1,16.0,1,60.0,1,0,0,0,1,0,0
2813,2,349000,4.0,200.0,1,0,0,40.0,0,0,0.0,0,636.6113511982538,0,0,0,0,1,0,0
2814,2,415154,3.0,133.0,1,0,0,38.9551401254983,0,0,0.0,0,423.3465485468388,0,0,1,0,1,0,0
2815,2,420000,3.0,196.0,1,0,0,57.407574921786974,0,0,0.0,0,623.8791241742888,0,0,0,0,1,0,0
2816,2,329000,3.0,180.0,1,0,0,52.72124227511048,0,1,30.0,0,572.9502160784284,0,0,0,0,1,0,0
2817,2,536949,3.0,170.0,1,0,0,49.79228437093768,0,0,0.0,0,541.1196485185158,0,0,1,0,1,0,0
2818,2,325000,3.0,150.0,1,0,0,43.93436856259207,0,0,0.0,0,477.4585133986904,0,0,0,0,1,0,0
2819,2,310000,3.0,132.0,1,0,0,33.0,0,0,0.0,0,420.1634917908476,0,0,0,1,1,0,0
2820,2,369675,4.0,279.0,1,0,0,39.0,0,1,19.0,0,888.0728349215641,0,0,0,0,1,0,0
2821,2,380850,4.0,201.0,2,0,0,53.0,0,1,9.0,0,639.7944079542451,0,0,1,0,1,0,0
2822,2,369675,4.0,217.0,1,0,0,63.55838652054987,0,1,19.0,0,690.7233160501054,0,0,1,0,1,0,0
2823,2,378950,3.0,172.0,1,0,0,55.0,0,1,20.0,1,120.0,0,0,1,0,1,0,0
2824,2,438000,4.0,215.0,1,0,0,32.0,0,0,0.0,0,684.3572025381229,0,0,0,0,1,0,0
