,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Number of toilets,Balcony,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,Kitchen equipment_Partially equipped,Kitchen equipment_Super equipped,State of the property_Excellent,State of the property_Fully renovated,State of the property_New,State of the property_Normal,State of the property_To be renovated,Type of property_flat,Type of property_house,Subtype of property_apartment,Subtype of property_bungalow,Subtype of property_chalet,Subtype of property_cottage,Subtype of property_duplex,Subtype of property_ground-floor,Subtype of property_loft,Subtype of property_master-house,Subtype of property_mixed-building,Subtype of property_penthouse,Subtype of property_residence,Subtype of property_studio,Subtype of property_triplex,Subtype of property_villa
3050,Wallonia,475000,3.0,130.0,1,2,0,12.0,0,40.0,1,19.0,0,1,3,1,40.0,12.0,0,1,1,1,400.0,12.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3052,Wallonia,349000,2.0,105.0,1,1,0,13.0,0,30.0,1,8.0,0,1,2,0,0.0,15.0,0,0,1,0,334.2209593790833,9.363018958415743,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3053,Wallonia,389000,3.0,150.0,2,2,0,18.0,0,30.0,1,15.0,0,2,2,0,0.0,14.0,0,0,1,0,477.4585133986904,14.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3055,Wallonia,420000,1.0,175.0,1,2,0,17.0,0,23.0,1,9.0,0,1,4,0,0.0,19.220377825428372,0,0,1,1,688.0,15.605031597359575,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3057,Wallonia,415000,4.0,150.0,1,1,0,20.35238076070012,0,30.0,0,9.0,0,1,3,0,0.0,16.474609564652894,0,0,1,0,477.4585133986904,13.37574136916535,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3058,Wallonia,314500,2.0,85.0,1,1,0,11.533015764396737,0,35.0,0,9.260553109442156,0,1,4,1,4.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,Wallonia,365000,2.0,97.0,1,2,0,14.0,0,36.0,0,10.567925313128107,0,1,2,1,18.0,8.0,0,0,1,0,308.7565053311531,8.649646085393593,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,Wallonia,535000,2.0,115.0,2,2,0,16.0,0,42.0,1,12.528983618657035,1,1,4,1,21.0,15.0,0,1,1,0,366.051526938996,10.254735049693435,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,Wallonia,535000,2.0,135.0,2,2,0,16.0,0,42.0,1,15.0,1,1,2,1,21.0,14.0,1,1,1,0,429.71266205882137,12.038167232248815,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,Wallonia,389000,2.0,131.0,1,2,0,17.0,0,38.369348544663744,1,14.27214655690497,1,1,4,1,26.0,13.0,0,1,1,1,112.0,11.68148079573774,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,Wallonia,275000,2.0,75.0,1,1,0,15.0,0,25.0,1,7.0,1,1,3,1,9.0,10.0,1,0,1,0,238.7292566993452,6.687870684582675,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,Wallonia,375000,3.0,120.0,1,2,0,16.281904608560097,0,33.0,0,13.073722036859516,1,1,3,1,10.0,13.179687651722316,0,0,1,0,381.96681071895233,10.70059309533228,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,Wallonia,345000,2.0,123.0,2,1,0,16.0,0,50.0,1,15.0,1,1,2,0,0.0,16.0,0,0,1,0,391.5159809869261,10.968107922715587,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,Wallonia,345000,2.0,120.0,1,1,0,16.0,0,50.0,1,15.0,1,1,2,0,0.0,16.0,0,0,1,0,381.96681071895233,10.70059309533228,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,Wallonia,220000,1.0,60.0,1,1,0,12.0,0,28.0,1,8.0,1,1,2,1,9.0,6.589843825861157,0,1,1,0,190.98340535947617,5.35029654766614,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,Wallonia,365000,2.0,92.0,1,1,0,12.0,0,30.0,1,8.0,1,1,3,1,3.0,13.0,1,0,1,0,292.8412215511968,8.203788039754748,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,Wallonia,445000,2.0,122.0,1,2,0,14.0,0,35.0,1,18.0,1,1,3,1,12.0,18.0,1,1,1,0,388.3329242309349,10.878936313587818,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,Wallonia,335000,2.0,92.0,1,1,0,10.0,0,40.0,1,6.0,1,1,3,1,15.0,11.0,1,0,1,0,292.8412215511968,8.203788039754748,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,Wallonia,415000,3.0,118.0,2,2,0,13.0,0,34.0,0,12.855826669578525,1,1,2,1,23.0,9.0,0,1,1,0,375.60069720696976,9.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,Wallonia,395000,3.0,119.0,2,2,0,14.0,0,35.0,0,12.96477435321902,1,1,2,1,14.0,9.0,0,1,1,0,378.783753962961,11.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,Wallonia,275000,1.0,65.0,1,1,0,8.819364996303387,0,26.0,0,7.081599436632237,1,1,4,1,40.0,7.138997478016254,0,0,1,0,206.8986891394325,5.796154593304985,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,Wallonia,80000,1.0,60.0,1,1,0,12.0,0,32.0,1,4.0,1,1,2,1,10.0,6.589843825861157,0,0,1,0,190.98340535947617,5.35029654766614,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,Wallonia,440000,3.0,141.0,2,2,0,15.0,0,38.0,0,15.361623393309928,0,1,2,0,0.0,13.0,0,0,1,0,448.811002594769,14.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3088,Wallonia,800000,2.0,440.0,1,1,0,17.0,0,49.0,0,47.936980801818216,0,1,3,0,0.0,14.0,0,1,1,0,1400.5449726361585,39.23550801621836,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3089,Wallonia,399000,3.0,219.0,2,2,0,14.0,0,50.0,0,10.0,0,1,2,1,16.0,13.0,0,0,1,1,697.089429562088,10.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3090,Wallonia,325000,3.0,150.0,1,2,0,15.0,0,31.0,1,10.0,0,1,2,0,0.0,21.0,0,0,1,1,477.4585133986904,12.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3091,Wallonia,925000,5.0,265.0,1,1,1,14.0,0,29.0,1,22.0,0,1,2,1,18.0,18.0,0,0,1,1,843.5100403376864,17.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3092,Wallonia,397500,4.0,129.0,1,1,0,11.0,0,34.0,1,7.0,0,1,2,1,12.0,21.0,0,0,1,1,410.61432152287375,8.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3094,Wallonia,295000,4.0,120.0,1,2,0,12.0,0,32.0,0,8.0,0,1,2,1,20.0,12.0,0,0,0,1,550.0,10.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3095,Wallonia,345000,3.0,140.0,2,1,0,22.0,0,53.0,1,15.252675709669433,1,1,2,1,8.0,16.0,1,1,1,0,445.6279458387777,11.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3096,Wallonia,225000,1.0,80.0,1,1,0,21.0,0,37.0,0,7.0,0,1,3,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,Wallonia,235000,2.0,81.0,1,1,0,9.0,0,30.0,0,8.0,0,1,3,0,0.0,21.0,0,0,1,0,257.8275972352928,7.222900339349289,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,Wallonia,165000,1.0,51.0,1,1,0,13.0,0,30.0,0,5.556331865665293,0,1,3,0,0.0,5.601367251981984,0,1,1,0,162.33589455555477,4.547752065516219,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,Wallonia,255000,2.0,108.0,1,2,0,11.0,0,25.0,0,21.0,0,1,2,1,18.0,18.0,0,0,1,1,343.7701296470571,9.630533785799052,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3100,Wallonia,330000,3.0,115.0,1,1,0,15.60349191653676,0,26.0,0,12.528983618657035,0,1,3,0,0.0,12.630533999567218,0,0,1,0,366.051526938996,10.254735049693435,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3101,Wallonia,295000,3.0,123.0,1,2,1,9.0,0,40.0,1,16.0,1,1,2,1,4.0,13.0,0,0,1,0,391.5159809869261,17.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Wallonia,265000,3.0,92.0,1,1,0,9.0,0,34.0,0,8.0,0,1,3,0,0.0,11.0,0,0,1,0,292.8412215511968,14.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Wallonia,297500,3.0,108.0,1,2,1,13.0,0,26.0,1,8.0,0,1,2,1,20.0,15.0,0,0,1,0,343.7701296470571,9.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3104,Wallonia,295000,3.0,129.0,2,2,0,13.0,0,12.0,1,18.0,0,1,2,1,7.0,19.0,0,0,1,1,410.61432152287375,10.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,Wallonia,295000,3.0,129.0,2,2,0,19.0,0,12.0,1,18.0,0,1,2,1,7.0,10.0,0,0,1,0,410.61432152287375,13.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3106,Wallonia,275000,3.0,95.0,1,1,0,11.0,0,34.0,0,6.0,0,1,3,0,0.0,12.0,0,0,1,0,302.3903918191706,17.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,Wallonia,444000,2.0,113.0,1,2,0,18.0,0,33.097224317152694,1,12.311088251376043,1,1,4,1,20.0,13.0,0,1,1,0,359.68541342701343,10.076391831437896,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3108,Wallonia,305000,3.0,115.0,1,1,0,15.60349191653676,0,50.0,0,12.528983618657035,0,1,2,1,8.0,12.630533999567218,0,0,1,0,366.051526938996,10.254735049693435,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3109,Wallonia,389000,2.0,130.0,1,1,0,19.0,0,38.07645275424646,1,14.163198873264474,1,2,4,1,25.0,12.0,0,1,1,1,112.0,11.59230918660997,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3110,Wallonia,365000,3.0,118.0,2,2,0,15.0,0,30.0,1,12.855826669578525,1,2,2,1,18.0,11.0,0,1,1,0,375.60069720696976,11.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,Wallonia,517500,3.0,133.0,2,1,0,16.0,0,34.0,1,7.0,1,1,2,1,33.0,10.0,1,1,1,0,423.3465485468388,9.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,Wallonia,495000,4.0,237.0,1,2,0,34.0,0,35.0,1,15.0,0,1,2,1,25.0,13.0,0,0,1,1,754.3844511699308,22.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3113,Wallonia,365000,3.0,118.0,2,1,0,11.0,0,34.561703269239096,0,9.0,1,1,2,1,18.0,11.0,0,0,1,1,41.0,15.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,Wallonia,300000,3.0,203.0,1,1,0,11.0,0,30.0,0,7.0,0,1,2,1,72.0,11.0,0,0,1,1,100.0,10.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3116,Wallonia,300000,3.0,203.0,1,1,0,11.0,0,30.0,0,7.0,0,1,2,1,72.0,11.0,0,0,1,1,100.0,10.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,Wallonia,335000,3.0,186.0,2,1,0,25.23695214326815,0,40.0,0,20.264269157132247,1,1,2,1,17.0,20.42851586016959,0,0,1,0,592.048556614376,16.585919297765034,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,Wallonia,300000,3.0,150.0,1,2,0,12.0,0,27.0,1,9.0,0,1,2,0,0.0,12.0,0,0,1,0,477.4585133986904,12.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3124,Wallonia,529500,3.0,122.0,2,2,0,13.0,0,41.0,1,13.291617404140506,1,1,4,1,19.0,11.0,0,1,1,0,388.3329242309349,11.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3125,Wallonia,542500,2.0,127.0,2,1,0,12.0,0,44.0,1,6.0,1,1,3,1,55.0,12.0,1,1,1,0,404.2482080108912,11.324794359226663,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3127,Wallonia,320000,2.0,117.0,1,1,0,11.0,0,44.0,1,13.0,1,1,2,1,7.0,19.0,0,0,1,0,372.4176404509785,10.433078267948972,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3128,Wallonia,439500,2.0,103.0,2,2,0,16.0,0,35.0,1,11.221611414971084,1,1,4,1,19.0,13.0,0,1,1,0,327.8548458671007,9.184675740160207,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3129,Wallonia,285000,2.0,83.0,1,2,0,14.0,0,25.0,0,12.0,0,1,2,1,8.0,10.0,0,0,1,0,264.19371074727536,7.401243557604827,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3130,Wallonia,425000,3.0,167.0,1,2,0,18.0,0,48.0,1,18.194263167962824,0,1,2,1,30.0,23.0,0,0,1,0,531.570478250542,18.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3132,Wallonia,450000,3.0,165.0,2,2,0,34.0,0,38.0,0,11.0,0,1,4,1,30.0,22.0,0,1,1,1,250.0,14.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3133,Wallonia,650000,4.0,283.0,2,2,0,27.0,0,31.0,1,16.0,0,1,4,1,71.0,15.0,0,1,1,0,900.8050619455292,13.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3135,Wallonia,450000,4.0,186.0,2,2,0,19.0,0,35.0,0,18.0,0,1,4,1,62.0,9.0,0,1,1,0,592.048556614376,15.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3137,Wallonia,530000,3.0,146.0,2,2,0,21.0,0,50.0,1,10.0,0,2,4,1,26.0,14.0,0,0,1,1,300.0,10.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3142,Wallonia,240000,1.0,65.0,1,1,0,16.0,0,29.0,1,6.0,0,1,4,1,8.0,7.138997478016254,0,1,1,1,70.0,5.796154593304985,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3143,Wallonia,335500,2.0,104.0,1,1,0,13.0,0,34.0,1,6.0,1,1,2,1,27.0,11.0,1,1,1,0,331.037902623092,9.273847349287976,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3144,Wallonia,200000,3.0,135.0,1,1,0,18.31714268463011,0,62.0,1,14.707937291466951,1,1,2,1,53.0,14.827148608187604,0,1,1,0,429.71266205882137,12.038167232248815,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3146,Wallonia,335000,3.0,129.0,1,2,0,16.0,0,39.0,0,7.0,0,1,2,1,16.0,14.0,0,0,1,1,410.61432152287375,11.5031375774822,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3147,Wallonia,300000,3.0,150.0,1,2,0,12.0,0,27.0,1,9.0,0,1,2,0,0.0,12.0,0,0,1,0,477.4585133986904,12.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3148,Wallonia,325000,3.0,112.0,1,2,0,7.0,0,38.0,0,7.0,0,1,2,0,0.0,14.0,0,0,1,1,356.50235667102214,21.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3149,Wallonia,450000,5.0,230.0,2,2,0,12.0,0,27.0,1,7.0,0,1,2,0,0.0,18.0,0,0,1,1,732.1030538779919,10.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3150,Wallonia,395000,4.0,170.0,1,1,0,23.066031528793477,0,44.0,0,18.521106218884317,0,1,4,0,0.0,18.67122417327328,0,0,1,0,541.1196485185158,15.15917355172073,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3151,Wallonia,275000,3.0,145.0,1,1,0,12.0,0,30.0,1,11.0,0,1,3,1,15.0,10.0,0,1,1,0,461.543229618734,8.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3152,Wallonia,399000,3.0,110.0,1,2,0,10.0,0,29.0,1,11.0,0,1,3,1,50.0,13.0,0,0,1,0,350.1362431590396,25.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3153,Wallonia,335000,3.0,167.0,1,1,0,9.0,0,25.0,1,9.0,0,1,2,1,20.0,13.0,0,0,1,1,531.570478250542,6.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3154,Wallonia,475000,4.0,230.0,2,2,0,17.0,0,35.0,1,25.0,0,1,2,1,25.0,18.0,0,0,1,1,700.0,13.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3156,Wallonia,262000,2.0,110.0,1,1,0,14.925079224513423,0,30.0,0,11.984245200454554,0,1,2,0,0.0,12.081380347412122,0,0,1,1,50.0,9.80887700405459,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3157,Wallonia,195000,2.0,122.0,1,1,0,14.0,0,27.0,0,13.291617404140506,0,1,3,0,0.0,10.0,0,0,1,0,388.3329242309349,10.878936313587818,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3159,Wallonia,450000,4.0,180.0,2,2,0,28.0,0,35.0,1,11.0,0,1,3,1,20.0,17.0,0,1,1,1,30.0,17.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3162,Wallonia,335000,3.0,120.0,1,2,0,10.0,1,30.0,1,13.0,0,1,2,1,20.0,12.0,0,0,1,1,240.0,15.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3163,Wallonia,495000,3.0,137.0,2,2,0,17.0,0,21.0,1,8.0,0,1,4,0,0.0,17.0,0,0,1,1,600.0,11.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3165,Wallonia,395000,3.0,150.0,1,2,0,32.0,0,29.0,1,13.0,0,1,2,1,16.0,14.0,0,0,1,1,477.4585133986904,14.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3166,Wallonia,265000,2.0,144.0,1,2,0,12.0,0,29.0,1,15.0,0,1,2,1,12.0,13.0,0,0,1,1,458.3601728627428,12.840711714398736,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3168,Wallonia,475000,4.0,142.0,1,2,0,14.0,0,30.0,0,7.0,0,1,2,0,0.0,14.0,0,0,1,1,451.9940593507602,19.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3170,Wallonia,435000,4.0,137.0,1,2,0,15.0,0,34.0,0,14.925832658747945,0,1,3,1,22.0,12.0,0,0,1,0,436.0787755708039,11.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3172,Wallonia,400000,4.0,145.0,1,2,0,24.0,0,28.0,0,6.0,0,1,2,1,20.0,13.0,0,0,1,0,461.543229618734,11.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3174,Wallonia,405000,3.0,188.0,2,2,0,24.0,0,64.0,1,8.0,1,1,3,0,0.0,23.0,0,0,1,0,598.4146701263586,18.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,Wallonia,421500,3.0,133.0,2,2,0,16.0,0,36.0,1,8.0,1,1,2,1,17.0,9.0,1,1,1,0,423.3465485468388,9.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,Wallonia,279000,3.0,98.0,1,1,0,18.0,0,33.0,0,8.0,1,1,2,0,0.0,8.0,0,0,1,0,311.9395620871444,8.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,Wallonia,220000,2.0,140.0,1,1,0,18.99555537665345,0,57.0,0,15.252675709669433,0,1,2,0,0.0,15.3763022603427,0,0,1,0,445.6279458387777,12.48402527788766,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,Wallonia,325000,2.0,98.0,1,1,0,13.296888763657414,0,28.703787460893487,0,10.676872996768603,1,1,3,0,0.0,10.76341158223989,0,0,1,0,311.9395620871444,8.738817694521362,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,Wallonia,430000,2.0,115.0,1,1,0,15.60349191653676,0,25.0,0,13.0,1,1,2,1,9.0,12.630533999567218,1,0,1,0,366.051526938996,10.254735049693435,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,Wallonia,426500,3.0,133.0,2,2,0,16.0,0,36.0,1,8.0,1,1,2,1,17.0,9.0,1,1,1,0,423.3465485468388,9.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,Wallonia,417500,3.0,133.0,2,2,0,16.0,0,36.0,1,8.0,1,1,2,1,17.0,9.0,1,1,1,0,423.3465485468388,9.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,Wallonia,394000,2.0,128.0,2,2,0,16.0,0,37.4906611734119,1,13.945303505983482,1,1,4,1,18.0,13.0,0,1,1,0,407.43126476688246,11.413965968354432,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,Wallonia,412500,3.0,133.0,2,2,0,16.0,0,36.0,1,8.0,1,1,2,1,17.0,9.0,1,1,1,0,423.3465485468388,9.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,Wallonia,175000,1.0,43.0,1,1,0,9.0,0,24.0,0,4.684750396541326,1,1,2,1,5.0,4.72272140853383,0,0,1,0,136.87144050762458,3.834379192494067,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,Wallonia,160000,1.0,32.0,1,1,0,10.0,0,13.0,1,3.0,1,1,2,0,0.0,3.5145833737926173,0,0,1,0,101.85781619172062,2.853491492088608,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,Wallonia,361800,3.0,131.0,2,2,0,14.0,0,38.369348544663744,1,14.27214655690497,1,1,2,1,14.0,14.0,0,0,1,0,416.9804350348562,11.68148079573774,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,Wallonia,422100,2.0,142.0,1,1,0,13.0,0,38.0,0,9.0,0,1,2,1,12.0,13.0,0,0,1,0,451.9940593507602,12.662368496143198,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,Wallonia,225000,2.0,113.0,1,1,1,16.0,0,46.0,0,15.0,0,1,2,1,13.0,8.0,0,0,1,0,359.68541342701343,10.076391831437896,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,Wallonia,125000,1.0,41.0,1,1,0,30.0,0,12.0087274071085,1,5.0,0,1,2,0,0.0,4.503059947671791,0,0,1,0,130.50532699564204,3.656035974238529,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
